Name,Street,Suburb,City,Region,Longitude,Latitude
Oamaru Intermediate,Pembroke Street,,Oamaru,Otago,170.984291,-45.075688
Oamaru North School,Torridge Street,,Oamaru,Otago,170.971459,-45.091733
Omakau School,Deaker Street,,Omakau,Otago,169.602703,-45.090936
Omarama School,State Highway 8,,Omarama,Canterbury,169.962008,-44.489044
Opoho School,96 Signal Hill Road,Opoho,Dunedin,Otago,170.532998,-45.853614
Outram School,1 Beaumaris Street,,Outram,Otago,170.228265,-45.861129
Palmerston School,Stromness Street,,Palmerston,Otago,170.719149,-45.481026
Papakaio School,17 Papakaio Road,,Oamaru,Otago,170.979606,-44.989896
Pine Hill School (Dunedin),11 Hislop Street,Pine Hill,Dunedin,Otago,170.518155,-45.846454
Poolburn School,1017 Ida Valley-Omakau Road,,Oturehua,Otago,169.696287,-45.137212
Port Chalmers School,30A Albertson Avenue,,Port Chalmers,Otago,170.617499,-45.821023
Portobello School,30 Harington Point Road,Portobello,Dunedin,Otago,170.657192,-45.838219
Purakaunui School,8 Mihiwaka Station Road,,Purakanui,Otago,170.631804,-45.772771
Ravensbourne School,8 Wanaka Street,Ravensbourne,Dunedin,Otago,170.555568,-45.864939
Romahapa School,School Road,,Balclutha,Otago,169.709364,-46.345605
Rosebank School (Balclutha),Frances Street,,Balclutha,Otago,169.725072,-46.246552
Sacred Heart School (Dunedin),63 North Road,North East Valley,Dunedin,Otago,170.520973,-45.853382
Sara Cohen School,44 Rutherford Street,Caversham,Dunedin,Otago,170.482771,-45.898832
Sawyers Bay School,99 Stevenson Avenue,Sawyers Bay,Port Chalmers,Otago,170.601204,-45.819736
St Bernadette's School (Forbury),16 Forbury Road,,Dunedin,Otago,170.484345,-45.899838
St Brigids School (Tainui),57 Bayfield Road,Andersons Bay,Dunedin,Otago,170.527667,-45.898054
St Francis Xavier School (Mornington),27 Benhar Street,Mornington,Dunedin,Otago,170.476144,-45.888899
St Gerard's School (Alexandra),2 Station Street,,Alexandra,Otago,169.396531,-45.249267
St John's School (Ranfurly),6 Stuart Road,,Ranfurly,Otago,170.096594,-45.134167
St Joseph's School (Oamaru),36 Usk Street,,Oamaru,Otago,170.97044,-45.092543
St Joseph's School (Balclutha),18 Stewart Street,,Balclutha,Otago,169.737178,-46.240832
St Joseph's Cathedral School,43 Elm Row,City Rise,Dunedin,Otago,170.497249,-45.875883
St Joseph's School (Port Chalmers),12 Bernicia Street,,Port Chalmers,Otago,170.621001,-45.820726
St Leonard's School (Dunedin),29 St Leonards Drive,Saint Leonards,Dunedin,Otago,170.57831,-45.846734
St Mary's School (Dunedin),6 A Cromwell Street,Wakari,Dunedin,Otago,170.480328,-45.861474
St Mary's School (Milton),Chaucer Street,,Milton,Otago,169.961274,-46.125207
St Mary's School (Mosgiel),87 Church Street,,Mosgiel,Otago,170.35487,-45.881287
St Peter Chanel School (Green Island),Main Road,Green Island,Dunedin,Otago,170.425196,-45.903513
St Clair School,135 Richardson Street,St Clair,Dunedin,Otago,170.493117,-45.908173
Stirling School,Baker Street,,Stirling,Otago,169.779903,-46.248082
Strath Taieri School,Swansea Street,,Middlemarch,Otago,170.11939,-45.504736
Tahakopa School,921 Tahakopa Valley Road,,Owaka,Otago,169.387898,-46.510855
Tahuna Normal Intermediate,31 Auld Street,Musselburgh,Dunedin,Otago,170.517521,-45.903947
Taieri Beach School,Moturata Road,Taieri Mouth,Brighton,Otago,170.19498,-46.071789
Tainui School,41 Tahuna Road,Tainui,Dunedin,Otago,170.524684,-45.903228
Tapanui School,Sussex Street,,Tapanui,Otago,169.26047,-45.941736
Tarras School,2812 Tarras-Cromwell Road,,Tarras,Otago,169.413932,-44.837305
The Terrace School (Alexandra),Marslin Street,,Alexandra,Otago,169.388792,-45.243471
Tokoiti School,Leman Street,,Milton,Otago,169.971257,-46.131617
Totara School,633 Fortification Road,,Alma,Otago,170.896869,-45.119582
Waihola District School,Kilgour Street,,Waihola,Otago,170.099838,-46.021192
Waikoikoi School,22 Koi Flat Road,,Waikoikoi,Otago,169.153389,-46.007616
Waikouaiti School,6 Malloch Street,,Waikouaiti,Otago,170.673449,-45.596267
Waitahuna School,Sunderland Street,,Waitahuna,Otago,169.759092,-45.986382
Waitati School,Mount Cargill Road,,Waitati,Otago,170.572942,-45.755005
Waiwera South School,May Street,,Waiwera South,Otago,169.489392,-46.216277
Wakari School,150 Helensburgh Road,Wakari,Dunedin,Otago,170.4798,-45.856386
Warepa School,Old Port Road,,Balclutha,Otago,169.622685,-46.269671
Warrington School,Ferguson Street,,Warrington,Otago,170.59567,-45.709503
Weston School,1 Charles Street,,Weston,Otago,170.918487,-45.078616
Arrowtown School,9 Chalmers Place,,Arrowtown,Otago,168.838738,-44.948442
Balfour School,131 Queen Street,,Balfour,Southland,168.585447,-45.84276
Hillside Primary School,24 McCaughan Street,,Browns,Southland,168.4227,-46.149176
Hauroko Valley Primary School,956 Clifden Highway,,Tuatapere,Southland,167.712466,-46.052012
Dipton School,James Street,,Dipton,Southland,168.351309,-45.890628
East Gore School,3 Wentworth Street,,Gore,Southland,168.960479,-46.091732
Edendale School (Southland),24 Salford Street,,Edendale,Southland,168.782128,-46.311617
Garston School,Kingston-Garston Highway State Highway 6,,Garston,Southland,168.689201,-45.464445
Glenham School,22 Glenham School Road,,Wyndham,Southland,168.85016,-46.401485
Glenorchy School,Oban Street,,Glenorchy,Otago,168.387024,-44.850644
Gore Main School,Ardwick Street,,Gore,Southland,168.940592,-46.095936
Gorge Road School,4 Factory Road,,Invercargill,Southland,168.700482,-46.473894
Halfmoon Bay School,Ayr Street,Half Moon Bay,Stewart Island,Southland,168.12815,-46.899071
Heddon Bush School,233 Hall Road,,Winton,Southland,168.153954,-46.077838
Hedgehope School,2250 Winton-Hedgehope Highway,Hedgehope,Invercargill,Southland,168.542009,-46.207468
Invercargill Middle School,31 Jed Street,,Invercargill,Southland,168.357538,-46.41132
Windsor North School,91 Chelmsford Street,Windsor,Invercargill,Southland,168.366479,-46.393224
Knapdale School,Knapdale Road,,Gore,Southland,168.918599,-46.009969
Limehills School,Derby Road,,Limehills,Southland,168.328793,-46.065232
Lochiel School,Smith Road,,Lochiel,Southland,168.335168,-46.20598
Longford Intermediate,5 Wayland Street,,Gore,Southland,168.932777,-46.111651
Lumsden School,19 Maria Street,,Lumsden,Southland,168.448524,-45.740706
Makarewa School,56 Flora Road,Makarewa,Invercargill,Southland,168.348425,-46.32997
Mararoa School,State Highway 94,,Te Anau,Southland,167.89443,-45.544988
Mataura School,Oakland Street,,Mataura,Southland,168.862879,-46.193126
Mossburn School,28 Surrey Street,,Mossburn,Southland,168.237723,-45.668066
Myross Bush School,288 Mill Road North,,Myross Bush,Southland,168.417807,-46.372825
Otama School,12 McBain Road RD 3,Otama,Gore,Southland,168.866592,-45.960146
Otatara School,146 Dunns Road,Otatara,Invercargill,Southland,168.290373,-46.431481
Otautau School,Elles Road,,Otautau,Southland,167.993257,-46.140675
Pukerau School,Pukerau Street,,Gore,Southland,169.095339,-46.097797
Queenstown School,20 Robins Road,,Queenstown,Otago,168.659524,-45.027449
Rimu School,442 Rimu Road,Rimu,Invercargill,Southland,168.501449,-46.400289
Riversdale School,Rutland Street,,Riversdale,Southland,168.738404,-45.900907
Riverton School,Leader Street,,Riverton,Southland,168.019392,-46.351822
Ruru Special School,Ruru Street,,Invercargill,Southland,168.346014,-46.376761
Sacred Heart School (Waikiwi),435 North Road,Waikiwi,Invercargill,Southland,168.349374,-46.370224
Salford School,110 Lamond Street,Hargest,Invercargill,Southland,168.374492,-46.387904
St Joseph's School (Queenstown),25 Beetham Street,,Queenstown,Otago,168.665437,-45.03091
St Joseph's School (Invercargill),70 Eye Street,,Invercargill,Southland,168.352151,-46.416498
St Mary's School (Gore),14 Ardwick Street,,Gore,Southland,168.940608,-46.102665
St Patrick's School (Nightcaps),11 Digger Street,,Nightcaps,Southland,168.036215,-45.971541
St Patrick's School (Invercargill),161 Metzger Street,Georgetown,Invercargill,Southland,168.376947,-46.426711
St Teresa's School (Bluff),181 Foyle Street,,Bluff,Southland,168.33509,-46.60004
St Theresa's School (Invercargill),161 King Street,,Invercargill,Southland,168.371615,-46.398759
St Thomas School (Winton),1 Church Street,,Winton,Southland,168.326628,-46.150496
Te Anau School,181 Milford Road,,Te Anau,Southland,167.718037,-45.413453
Te Tipua School,775 State Highway 96,,Gore,Southland,168.762634,-46.185371
Thornbury School,28 Muriel Street,,Riverton,Southland,168.0957,-46.290918
Tisbury School,3 Boundary Road,,Invercargill,Southland,168.399863,-46.444974
Tokanui School,18 Duncan Street,,Tokanui,Southland,168.946574,-46.56316
Tuturau Primary School,Shanks Road,,Gore,Southland,168.855813,-46.251488
Waianiwa School,Waianiwa Oporo Road,,Invercargill,Southland,168.252388,-46.296375
Waihopai School,121 Herbert Street,Gladstone,Invercargill,Southland,168.354571,-46.395353
Waikaia School,22 Leamington Street,,Waikaia,Southland,168.848066,-45.723909
Waikaka School,22 Matheson Road,,Gore,Southland,169.017523,-45.926364
Wallacetown School,34 Mauchline Street,,Wallacetown,Southland,168.2898,-46.332249
Waverley Park School,55 Eden Crescent,Waverley,Invercargill,Southland,168.384208,-46.396537
West Gore School,120 Kitchener Street,,Gore,Southland,168.927411,-46.108149
Winton School,Eglinton Street,,Winton,Southland,168.326779,-46.148071
Woodlands Full Primary School,Woodlands Morton Mains Road,,Invercargill,Southland,168.55813,-46.358635
Wyndham School,Florence Street,,Wyndham,Southland,168.84309,-46.324622
Balmoral S D A School,10 Wiremu Street,Balmoral,Auckland,Auckland,174.745773,-36.887829
Carncot Independent School,263 Broadway Avenue,,Palmerston North,Manawatu-Wanganui,175.621744,-40.349795
